# Time, Flux
3.083777634419966489e+03 1.323206744352489750e-05
3.083798068120144308e+03 2.590589391027187105e-05
3.083818501720204949e+03 -5.459196903756513564e-06
3.083838935419917107e+03 3.279338992134839259e-05
3.083859368919860572e+03 1.902663961894646150e-05
3.083879802519921213e+03 -1.535662650420377418e-05
3.083900236220099032e+03 9.939723163254754468e-05
3.083920669720042497e+03 6.585762904354197644e-05
3.083941103320103139e+03 -9.493666312732074175e-05
3.083961537019815296e+03 -1.176761925194558245e-04
3.083981970520224422e+03 6.320901277301338439e-05
3.084002404119819403e+03 -3.212258358642472444e-06
3.084022837719880044e+03 6.870201149844490374e-05
3.084043271319940686e+03 1.533983250356918404e-05
3.084063704920001328e+03 2.798235171930230081e-05
3.084084138520061970e+03 -1.203205868272050338e-07
3.084104572120122612e+03 4.164753442914559400e-05
3.084125005720183253e+03 4.009625237078040527e-05
3.084145439319778234e+03 -1.224297038071586741e-05
3.084165872919838876e+03 -3.347639756523523857e-05
3.084186306519899517e+03 -8.726491737132135995e-05
3.084206740220077336e+03 3.561929707962541158e-05
3.084227173720020801e+03 -5.949432103324880927e-05
3.084247607320081443e+03 -7.227624788996855898e-06
3.084268041019793600e+03 -4.935988780063738091e-05
3.084288474520202726e+03 -5.456463901709618369e-05
3.084308908119797707e+03 -3.302704114060972529e-05
3.084329341819975525e+03 -9.457059425677094566e-05
3.084349775319918990e+03 -1.851577029088335991e-05
3.084370208919979632e+03 2.390732767754144561e-06
3.084390642620157450e+03 1.256733135024390435e-05
3.084472377019934356e+03 1.159980453957487612e-05
3.084492810519877821e+03 7.056310813369215396e-05
3.084513244220055640e+03 2.141781475575310623e-04
3.084533677820116282e+03 -2.140908915069239526e-04
3.084554111420176923e+03 1.066519808385901769e-04
3.084574545019771904e+03 2.047353360610237871e-04
3.084594978619832546e+03 8.286838699222975890e-05
3.084615412320010364e+03 1.189012034414904662e-04
3.084635845819953829e+03 5.518734892295817929e-05
3.084656279420014471e+03 2.241582064987923673e-05
3.084676713120192289e+03 -1.200037874218295997e-04
3.084697146620135754e+03 1.025050964686968769e-05
3.084717580220196396e+03 -1.047071556127265879e-04
3.084738013819791377e+03 -9.710861786582647426e-05
3.084758447419852018e+03 -6.047273387044249660e-05
3.084778881019912660e+03 -9.329738341057325357e-05
3.084799314619973302e+03 -1.986286594339858880e-04
3.084819748220033944e+03 -3.937868541392663957e-05
3.084840181820094585e+03 -1.387261204560674699e-04
3.084860615420155227e+03 -5.581374508967229531e-05
3.084881049020215869e+03 -1.377543693947824721e-05
3.084901482619810849e+03 -4.147955446454076878e-05
3.084921916219871491e+03 3.388649240099184112e-05
3.084942349819932133e+03 -9.569481372406762887e-05
3.084962783419992775e+03 2.083859708368329677e-05
3.084983217020053416e+03 -2.603292739833396041e-05
3.085003650620114058e+03 -3.127534348612570625e-06
3.085024084220174700e+03 -1.112106961906889069e-04
3.085044517919886857e+03 6.377566914306243007e-05
3.085064951419830322e+03 -6.905170434867713425e-05
3.085085385019890964e+03 7.331586312520066429e-05
3.085105818720068783e+03 1.173169377679528225e-04
3.085126252220012248e+03 3.984574522175599043e-05
3.085146685820072889e+03 2.473887066201108098e-05
3.085167119519785047e+03 3.245612264612951492e-05
3.085187553020194173e+03 7.331350657469037913e-05
3.085207986719906330e+03 9.569543838239269462e-06
3.085228420319966972e+03 6.656527830317671146e-05
3.085248853819910437e+03 1.108827183720073606e-04
3.085269287520088255e+03 7.011560735614708051e-05
3.085289721120148897e+03 -1.160952686540817069e-05
3.085310154720209539e+03 -1.553628513395466371e-06
3.085330588319804519e+03 -1.189911380172770095e-05
3.085351021919865161e+03 -5.107603339582489355e-05
3.085371455519925803e+03 2.859771273344691167e-05
3.085391889119986445e+03 7.522061948073144322e-05
3.085412322720047086e+03 1.096530679169926970e-04
3.085432756320107728e+03 -3.343228011909449293e-05
3.085453189920168370e+03 -9.339659991636217740e-05
3.085473623520229012e+03 -5.181478320603893906e-05
3.085494057119823992e+03 -6.575052212920429184e-05
3.085514490719884634e+03 -1.181975415565084120e-04
3.085534924319945276e+03 -4.009155117112861433e-06
3.085555357920005918e+03 1.406697958943325943e-04
3.085575791520066559e+03 1.201703845441493002e-04
3.085596225120127201e+03 6.118822566780757199e-05
3.085616658620070666e+03 3.730956488801062676e-05
3.085637092319782823e+03 5.724555472097492270e-06
3.085657525919843465e+03 -1.114732770490789449e-05
3.085677959419786930e+03 6.984117247199606027e-06
3.085698393119964749e+03 -9.696394294222976384e-05
3.085718826720025390e+03 -4.897244215029683545e-05
3.085739260320086032e+03 -1.035259362504037384e-04
3.085759693920146674e+03 -1.359953936143076803e-04
3.085780127520207316e+03 -2.750296343589919701e-05
3.085800561219919473e+03 -6.393723179787258459e-06
3.085820994719862938e+03 2.298305020964619416e-06
3.085841428319923580e+03 -1.824797361094088188e-05
3.085861862020101398e+03 7.631398745600037614e-06
3.085882295620162040e+03 8.377443012164142999e-05
3.085902729120105505e+03 -1.324581269135371997e-05
3.085923162819817662e+03 -1.164373136131047204e-05
3.085943596419878304e+03 1.006684391025025604e-05
3.085964029919821769e+03 5.983662122233113223e-05
3.085984463619999588e+03 7.511042631413999970e-05
3.086004897220060229e+03 -2.882136953663572143e-05
