# Time, Xc, Yc
3.080651293320115656e+03 5.750506113442689866e+02 9.684724102874745313e+02
3.080671726920176297e+03 5.750536942856105043e+02 9.684727630406968046e+02
3.080692160519771278e+03 5.750537333864640459e+02 9.684707242684063431e+02
3.080712594119831920e+03 5.750576215942203362e+02 9.684721364822768237e+02
3.080733027719892561e+03 5.750606100165223324e+02 9.684728436241350664e+02
3.080753461420070380e+03 5.750096347417746756e+02 9.684691360575135377e+02
3.080773894920013845e+03 5.749930515124547128e+02 9.684657481163767443e+02
3.080794328520074487e+03 5.749925563232429795e+02 9.684661196240574554e+02
3.080814762219786644e+03 5.749928570868946736e+02 9.684658180767505655e+02
3.080835195720195770e+03 5.749942945229366842e+02 9.684659154012031195e+02
3.080855629319790751e+03 5.749960783326752107e+02 9.684666731881371788e+02
3.080876063019968569e+03 5.749958647320789851e+02 9.684660133780677143e+02
3.080896496519912034e+03 5.749978795475703919e+02 9.684657732481100538e+02
3.080916930119972676e+03 5.749968414092576268e+02 9.684654493525055159e+02
3.080937363820150495e+03 5.749976954011784755e+02 9.684661014313159058e+02
3.080957797320093960e+03 5.749983709394597327e+02 9.684661877323667341e+02
3.080978230920154601e+03 5.750689677596150204e+02 9.685105051564747782e+02
3.080998664520215243e+03 5.751013918503880404e+02 9.685305413415645717e+02
3.081019098119810224e+03 5.750873977314171270e+02 9.685196593928183120e+02
3.081039531819988042e+03 5.750118335361878508e+02 9.684720349551473646e+02
3.081059965319931507e+03 5.750060533751217235e+02 9.684674649191538265e+02
3.081080398919992149e+03 5.750058460789724677e+02 9.684676621025704435e+02
3.081100832620169967e+03 5.750059332484618153e+02 9.684679381403647085e+02
3.081121266219764948e+03 5.750053303620757106e+02 9.684662662464929781e+02
3.081141699720174074e+03 5.750091344691586528e+02 9.684668814947934834e+02
3.081162133419886231e+03 5.750079554256872143e+02 9.684653855183810265e+02
3.081182567019946873e+03 5.750104945226507880e+02 9.684680228948089962e+02
3.081203000519890338e+03 5.750110395507725798e+02 9.684667508770263566e+02
3.081223434220068157e+03 5.750128147565820882e+02 9.684680332701205998e+02
3.081243867820128798e+03 5.750127294209158890e+02 9.684677567716834119e+02
3.081264301320072263e+03 5.750159003238757123e+02 9.684683013276268184e+02
3.081284735019784421e+03 5.750155915948027996e+02 9.684683140816516698e+02
3.081305168619845062e+03 5.750163224183273769e+02 9.684682529960597321e+02
3.081325602119788527e+03 5.750172540692080929e+02 9.684686982712690906e+02
3.081346035819966346e+03 5.750193361686368689e+02 9.684678030037757708e+02
3.081366469420026988e+03 5.750196504010460785e+02 9.684674985115671006e+02
3.081386902919970453e+03 5.750230300276366506e+02 9.684692009050953629e+02
3.081407336620148271e+03 5.750256372025174869e+02 9.684687903545370773e+02
3.081427770220208913e+03 5.750272683414871153e+02 9.684698553213069090e+02
3.081448203720152378e+03 5.750283745555274209e+02 9.684689528523751960e+02
3.081468637419864535e+03 5.750309364377789052e+02 9.684698353529037149e+02
3.081489071019925177e+03 5.750291407263709971e+02 9.684692780491093345e+02
3.081509504619985819e+03 5.750309849766861134e+02 9.684696676896797953e+02
3.081529938220046461e+03 5.750319558077676447e+02 9.684702040709744324e+02
3.081550371820107102e+03 5.750342861999173465e+02 9.684697897818911088e+02
3.081570805420167744e+03 5.750354362448609891e+02 9.684710612665232929e+02
3.081591239119879901e+03 5.750367878368357424e+02 9.684704471455552266e+02
3.081611672619823366e+03 5.750395228129083307e+02 9.684712099083836847e+02
3.081632106219884008e+03 5.750425708901561848e+02 9.684711259383690276e+02
3.081652539920061827e+03 5.750430426354978408e+02 9.684716274940145695e+02
3.081672973420005292e+03 5.750432572529642812e+02 9.684701806686213104e+02
3.081693407020065933e+03 5.750449414301345996e+02 9.684719664475306899e+02
3.081713840719778091e+03 5.750455286853364214e+02 9.684715356696996196e+02
3.081734274220187217e+03 5.750505297192930811e+02 9.684723480142145036e+02
3.081754707919899374e+03 5.750528804700824139e+02 9.684715418975739567e+02
3.081775141419842839e+03 5.750539272975458971e+02 9.684716204041662877e+02
3.081795575019903481e+03 5.750565665303498690e+02 9.684732988153565429e+02
3.081816008720081300e+03 5.750603741569267413e+02 9.684743851962842882e+02
3.081836442220024765e+03 5.750622846012043965e+02 9.684732008703197152e+02
3.081856875820085406e+03 5.750658695429216323e+02 9.684746105546248600e+02
3.081877309519797564e+03 5.750677803732714892e+02 9.684750810837889503e+02
3.081897743020206690e+03 5.750662156519864538e+02 9.684725274047081029e+02
3.081918176619801670e+03 5.750685067499287015e+02 9.684733462739903871e+02
3.081938610319979489e+03 5.750713540426463624e+02 9.684748820028778482e+02
3.081959043920040131e+03 5.750708641605483535e+02 9.684734666187815719e+02
3.081979477419983596e+03 5.750031395403241277e+02 9.684682261371541472e+02
3.081999911120161414e+03 5.749919594486451615e+02 9.684657464438488432e+02
3.082020344720222056e+03 5.749942636684596664e+02 9.684660745036840126e+02
3.082040778220165521e+03 5.749979982269263701e+02 9.684660326729073176e+02
3.082061211919877678e+03 5.750146936147866654e+02 9.684744248895684677e+02
3.082081645519938320e+03 5.750028132050376826e+02 9.684661015560607211e+02
3.082102079019881785e+03 5.750065407994953830e+02 9.684666515162524547e+02
3.082122512720059603e+03 5.750087996497046561e+02 9.684674943912859817e+02
3.082142946320120245e+03 5.750076096828922800e+02 9.684664820858894245e+02
3.082163379820063710e+03 5.750095285632497735e+02 9.684668043777202229e+02
3.082183813519775867e+03 5.750113297448961021e+02 9.684670952275114360e+02
3.082204247119836509e+03 5.750127893027669188e+02 9.684668931349985996e+02
3.082224680619779974e+03 5.750146779227088700e+02 9.684668063817798611e+02
3.082245114319957793e+03 5.750167699795495082e+02 9.684669781884118720e+02
3.082265547920018435e+03 5.750194807784903333e+02 9.684673302240064459e+02
3.082285981419961900e+03 5.750245729562843735e+02 9.684681306672916890e+02
3.082306415120139718e+03 5.750246171622718521e+02 9.684695675795945817e+02
3.082326848720200360e+03 5.750268341671077224e+02 9.684691769413361726e+02
3.082347282319795340e+03 5.750327377340950079e+02 9.684700903431710231e+02
3.082367715919855982e+03 5.750314134460014657e+02 9.684690129529360547e+02
3.082388149519916624e+03 5.750345547706863272e+02 9.684710139645192157e+02
3.082408583119977266e+03 5.750368522978044439e+02 9.684718905806946623e+02
3.082429016820155084e+03 5.750381113274675045e+02 9.684707643489628026e+02
3.082449450320098549e+03 5.750415084743589205e+02 9.684718433125671027e+02
3.082469884019810706e+03 5.754972865045563140e+02 9.690568150212737919e+02
3.082490317520219833e+03 5.749958491413785850e+02 9.684660374795532789e+02
3.082510751119814813e+03 5.749978646657398258e+02 9.684664792183123154e+02
3.082531184819992632e+03 5.749966463447937031e+02 9.684641439333818198e+02
3.082551618420053273e+03 5.749978420546432289e+02 9.684652109381493119e+02
3.082572051919996738e+03 5.750002237236352585e+02 9.684669014894009251e+02
3.082592485620174557e+03 5.750027182328209392e+02 9.684681898364785866e+02
3.082612919120118022e+03 5.750014144473111628e+02 9.684673720062922939e+02
3.082633352720178664e+03 5.750018339058847232e+02 9.684670760220724333e+02
3.082653786419890821e+03 5.750035295109631761e+02 9.684681744281467672e+02
3.082674219919834286e+03 5.750018834614463685e+02 9.684652377754304098e+02
3.082694653519894928e+03 5.750076089189507229e+02 9.684665719846530010e+02
3.082715087220072746e+03 5.750130633124326778e+02 9.684656912523967094e+02
3.082735520720016211e+03 5.750857060978805748e+02 9.685116350798504072e+02
3.082755954320076853e+03 5.751115366859404503e+02 9.685283144271554647e+02
3.082776388019789010e+03 5.750873079976014424e+02 9.685126656236906229e+02
3.082796821619849652e+03 5.750163345109400552e+02 9.684651903538735951e+02
3.082817255119793117e+03 5.750139699208049251e+02 9.684651640210533969e+02
3.082837688819970936e+03 5.750123242881759325e+02 9.684645097262514355e+02
3.082858122420031577e+03 5.750120941050056445e+02 9.684649536023302971e+02
3.082878555919975042e+03 5.750112364326671468e+02 9.684631603544402196e+02
3.082898989620152861e+03 5.750121517104504392e+02 9.684638306501690295e+02
3.082919423220213503e+03 5.750139461346607277e+02 9.684629340668813029e+02
3.082939856720156968e+03 5.750145249817716149e+02 9.684639954684394070e+02
3.082960290419869125e+03 5.750162385000151062e+02 9.684647317962574107e+02
3.082980724019929767e+03 5.750144200835388801e+02 9.684639547778429005e+02
3.083062458320055157e+03 5.750224051381094341e+02 9.684661714449365491e+02
3.083082892020232975e+03 5.750185276523210405e+02 9.684666657326176846e+02
3.083103325619827956e+03 5.750206599017925555e+02 9.684659436286880236e+02
3.083123759119771421e+03 5.750210667406350922e+02 9.684653458433630249e+02
3.083144192819949239e+03 5.750222266445214245e+02 9.684652817323844829e+02
3.083164626420009881e+03 5.750244356125433569e+02 9.684665621183642088e+02
3.083185060120187700e+03 5.750225971447114262e+02 9.684656403858123213e+02
3.083205493620131165e+03 5.750240397642093058e+02 9.684656728305686784e+02
3.083225927220191807e+03 5.750247048467188051e+02 9.684669326451864890e+02
3.083246360819786787e+03 5.750267133300635578e+02 9.684670171567551051e+02
3.083266794519964606e+03 5.750232046100616117e+02 9.684652789004219358e+02
3.083287228019908071e+03 5.750259995012883110e+02 9.684657247349109639e+02
3.083307661619968712e+03 5.750260419251793564e+02 9.684656773187530234e+02
3.083328095220029354e+03 5.750263070524046043e+02 9.684656594313485130e+02
3.083348528820089996e+03 5.750271230691303117e+02 9.684651532145284136e+02
3.083368962519802153e+03 5.750264948240106833e+02 9.684665187541146452e+02
3.083389396020211279e+03 5.750271171483320813e+02 9.684661850209970453e+02
3.083409829619806260e+03 5.750274901447713773e+02 9.684668971425002155e+02
3.083430263319984078e+03 5.750278579341774048e+02 9.684671975947934470e+02
3.083450696819927543e+03 5.750296579577591274e+02 9.684667488222883094e+02
3.083471130419988185e+03 5.750277023880566958e+02 9.684666953687188879e+02
3.083491564120166004e+03 5.750305491576175427e+02 9.684678876291455936e+02
3.083511997620109469e+03 5.750306884513998966e+02 9.684648077608112544e+02
3.083532431220170110e+03 5.750312100910870186e+02 9.684665814326488089e+02
3.083552864919882268e+03 5.750307689202202255e+02 9.684671204883510427e+02
3.083573298419825733e+03 5.750332932676036535e+02 9.684670896961725930e+02
3.083593732019886374e+03 5.750359501044754325e+02 9.684680707402676489e+02
3.083614165720064193e+03 5.750389420504268401e+02 9.684686954689807408e+02
3.083634599320124835e+03 5.750390304515134403e+02 9.684692515023175474e+02
3.083655032820068300e+03 5.750384655208855520e+02 9.684684317269123994e+02
3.083675466519780457e+03 5.750406141389614731e+02 9.684687458586446382e+02
3.083695900119841099e+03 5.750414396182118253e+02 9.684693157460527573e+02
3.083716333619784564e+03 5.750432526452833599e+02 9.684694782485200903e+02
3.083736767319962382e+03 5.750441354019826576e+02 9.684702163038646177e+02
3.083757200920023024e+03 5.750460905062462871e+02 9.684697384329631404e+02
3.083777634419966489e+03 5.750467558430258350e+02 9.684697793690178287e+02
3.083798068120144308e+03 5.750474741902136202e+02 9.684703115318584423e+02
3.083818501720204949e+03 5.750486259514790390e+02 9.684701542553823401e+02
3.083838935419917107e+03 5.750479936618328338e+02 9.684703866191715633e+02
3.083859368919860572e+03 5.750507186318992581e+02 9.684705054812276330e+02
3.083879802519921213e+03 5.750491786499571845e+02 9.684699785059510759e+02
3.083900236220099032e+03 5.750537575696112071e+02 9.684720668075709682e+02
3.083920669720042497e+03 5.750557198978025326e+02 9.684714260983508893e+02
3.083941103320103139e+03 5.750576869143842487e+02 9.684698428590053254e+02
3.083961537019815296e+03 5.750580340444672629e+02 9.684699147689018446e+02
3.083981970520224422e+03 5.750598805737059820e+02 9.684721506469794576e+02
3.084002404119819403e+03 5.750644737435792422e+02 9.684718682393843210e+02
3.084022837719880044e+03 5.750670114477385368e+02 9.684732741235131925e+02
3.084043271319940686e+03 5.750686502034726573e+02 9.684726224380101485e+02
3.084063704920001328e+03 5.750673162731870889e+02 9.684727705267697502e+02
3.084084138520061970e+03 5.750693168012204524e+02 9.684725796232494304e+02
3.084104572120122612e+03 5.750706453627017254e+02 9.684736628359460155e+02
3.084125005720183253e+03 5.750716284385638346e+02 9.684739653758392706e+02
3.084145439319778234e+03 5.750730478104869690e+02 9.684732258803032892e+02
3.084165872919838876e+03 5.750751242909195753e+02 9.684729259991717072e+02
3.084186306519899517e+03 5.750521238153193053e+02 9.684697323598892353e+02
3.084206740220077336e+03 5.750386080775177788e+02 9.684680183099203532e+02
3.084227173720020801e+03 5.750385899209323952e+02 9.684658835795505638e+02
3.084247607320081443e+03 5.750433424810850056e+02 9.684696152766343857e+02
3.084268041019793600e+03 5.750452249549591670e+02 9.684693989285201496e+02
3.084288474520202726e+03 5.750477141606387477e+02 9.684695594733433381e+02
3.084308908119797707e+03 5.750491348282661193e+02 9.684698197591546887e+02
3.084329341819975525e+03 5.750476685636109551e+02 9.684687859239764975e+02
3.084349775319918990e+03 5.750503810474011743e+02 9.684696334112393288e+02
3.084370208919979632e+03 5.750548985122220529e+02 9.684710948441813798e+02
3.084390642620157450e+03 5.750520196259964223e+02 9.684703766969556682e+02
3.084411076120100915e+03 5.750533107452155264e+02 9.684711128551554111e+02
3.084431509720161557e+03 5.789562200951104387e+02 9.719632672252570273e+02
3.084451943419873714e+03 5.750179095975003065e+02 9.684669309470024245e+02
3.084472377019934356e+03 5.750242315164293814e+02 9.684717274004342471e+02
3.084492810519877821e+03 5.751011133169137111e+02 9.685224661113431921e+02
3.084513244220055640e+03 5.751167025333719494e+02 9.685323833781395706e+02
3.084533677820116282e+03 5.750845606859505779e+02 9.685121859753126046e+02
3.084554111420176923e+03 5.750162146387555140e+02 9.684682589475195300e+02
3.084574545019771904e+03 5.750137711622815004e+02 9.684673996810928429e+02
3.084594978619832546e+03 5.750159477586939829e+02 9.684667262225791546e+02
3.084615412320010364e+03 5.750136351680748703e+02 9.684670192971831284e+02
3.084635845819953829e+03 5.750160405482019996e+02 9.684668223190944900e+02
3.084656279420014471e+03 5.750151365942746224e+02 9.684659039963925125e+02
3.084676713120192289e+03 5.750202797144645501e+02 9.684648760315851632e+02
3.084697146620135754e+03 5.750212112391934625e+02 9.684666444109949452e+02
3.084717580220196396e+03 5.750170381862612885e+02 9.684639995743066265e+02
3.084738013819791377e+03 5.750175274872262889e+02 9.684645983911793792e+02
3.084758447419852018e+03 5.750176498750818155e+02 9.684653005461234443e+02
3.084778881019912660e+03 5.750171727458098303e+02 9.684649994463929943e+02
3.084799314619973302e+03 5.750171975058020735e+02 9.684636248553034648e+02
3.084819748220033944e+03 5.750170913364325997e+02 9.684655809110786322e+02
3.084840181820094585e+03 5.750149672160047203e+02 9.684637420748450722e+02
3.084860615420155227e+03 5.750141701308988331e+02 9.684644042130511252e+02
3.084881049020215869e+03 5.750134064322552376e+02 9.684652726264432658e+02
3.084901482619810849e+03 5.750113519393460138e+02 9.684646938647490515e+02
3.084921916219871491e+03 5.750117626286006498e+02 9.684660970991361637e+02
3.084942349819932133e+03 5.750097415714849376e+02 9.684646320827807813e+02
3.084962783419992775e+03 5.750065887652368701e+02 9.684649179796513181e+02
3.084983217020053416e+03 5.750072090434895244e+02 9.684642035669070310e+02
3.085003650620114058e+03 5.750070486147666315e+02 9.684648891768116528e+02
3.085024084220174700e+03 5.750067373159665749e+02 9.684631039749974661e+02
