# detrended lc with Rbf (quintic, 100)
# t, f, x, y
3127.648581 0.999619 1.000083 1.000050
3127.669014 0.999665 1.000096 1.000053
3127.689448 0.999857 1.000096 1.000050
3127.709881 0.999696 1.000102 1.000052
3127.730315 0.999894 1.000103 1.000050
3127.750749 0.999865 1.000113 1.000051
3127.771182 0.999859 1.000115 1.000052
3127.791616 0.999890 1.000115 1.000050
3127.812049 0.999909 1.000122 1.000049
3127.832483 0.999839 1.000128 1.000050
3127.852917 0.999893 1.000139 1.000046
3127.873350 1.000123 1.000144 1.000047
3127.893784 1.000213 1.000148 1.000048
3127.914217 1.000261 1.000157 1.000048
3127.934651 1.000265 1.000159 1.000048
3127.955085 1.000268 1.000165 1.000047
3127.975518 1.000213 1.000171 1.000049
3127.995952 1.000208 1.000176 1.000049
3128.016385 1.000388 1.000183 1.000048
3128.036819 1.000334 1.000186 1.000051
3128.057253 1.000393 1.000189 1.000049
3128.077686 1.000376 1.000197 1.000050
3128.098120 1.000477 1.000203 1.000049
3128.118553 1.000534 1.000204 1.000051
3128.138987 1.000547 1.000216 1.000051
3128.159421 1.000628 1.000222 1.000051
3128.179854 1.000543 1.000230 1.000051
3128.200288 1.000689 1.000232 1.000050
3128.220721 1.000807 1.000246 1.000049
3128.241155 1.000919 1.000254 1.000050
3128.261589 1.000749 1.000258 1.000051
3128.282022 1.000742 1.000267 1.000051
3128.302456 1.000959 1.000273 1.000050
3128.322890 0.999677 1.000155 1.000053
3128.343323 0.999800 1.000137 1.000051
3128.363757 0.997892 1.000175 1.000062
3128.384190 0.986928 1.000306 1.000111
3128.404624 0.985103 1.000334 1.000119
3128.425058 0.991048 1.000275 1.000091
3128.445491 1.000193 1.000172 1.000051
3128.465925 1.000113 1.000176 1.000051
3128.486358 1.000205 1.000180 1.000051
3128.506792 1.000186 1.000190 1.000052
3128.527226 1.000344 1.000195 1.000053
3128.547659 1.000282 1.000202 1.000053
3128.568093 1.000436 1.000208 1.000053
3128.588526 1.000355 1.000215 1.000053
3128.608960 1.000443 1.000214 1.000053
3128.629394 1.000605 1.000226 1.000052
3128.649827 1.000579 1.000234 1.000053
3128.670261 1.000657 1.000240 1.000053
3128.690694 1.000638 1.000251 1.000053
3128.711128 1.000749 1.000258 1.000052
3128.731562 1.000761 1.000266 1.000053
3128.751995 1.000800 1.000273 1.000052
3128.772429 1.000861 1.000285 1.000052
3128.792862 1.000825 1.000291 1.000052
3128.813296 0.999925 1.000199 1.000055
3128.833730 1.000306 1.000181 1.000053
3128.854163 1.000190 1.000188 1.000053
3128.874597 0.999886 1.000199 1.000054
3128.895030 1.000424 1.000206 1.000054
3128.915464 1.000492 1.000212 1.000053
3128.935898 1.000417 1.000222 1.000054
3128.956331 1.000565 1.000232 1.000053
3128.976765 1.000559 1.000241 1.000053
3128.997199 1.000522 1.000245 1.000054
3129.017632 1.000536 1.000258 1.000054
3129.038066 1.000692 1.000268 1.000054
3129.058499 1.000617 1.000275 1.000054
3129.078933 1.000629 1.000281 1.000054
3129.099366 1.000784 1.000292 1.000053
3129.119800 1.000606 1.000305 1.000055
3129.140234 1.000896 1.000309 1.000054
3129.160667 1.000852 1.000326 1.000054
3129.181101 1.000745 1.000334 1.000055
3129.201534 1.000899 1.000341 1.000055
3129.221968 1.000919 1.000354 1.000056
3129.242402 1.000939 1.000365 1.000056
3129.262835 1.001023 1.000377 1.000057
3129.283269 1.001072 1.000390 1.000056
3129.303703 1.000227 1.000256 1.000056
3129.324136 1.000356 1.000235 1.000056
3129.344570 1.000505 1.000250 1.000057
3129.365003 1.000423 1.000260 1.000056
3129.385437 1.000535 1.000267 1.000056
3129.405871 1.000670 1.000279 1.000056
3129.426304 1.000662 1.000288 1.000056
3129.446738 1.000751 1.000298 1.000056
3129.467171 1.000879 1.000307 1.000056
3129.487605 1.000801 1.000321 1.000056
3129.508039 1.000880 1.000331 1.000057
3129.528472 1.000935 1.000349 1.000058
3129.569339 0.999754 1.000218 1.000057
3129.589773 1.000035 1.000203 1.000060
3129.610207 1.000193 1.000205 1.000059
3129.630640 1.000252 1.000210 1.000057
3129.651074 1.000329 1.000219 1.000058
3129.671507 1.000228 1.000223 1.000058
3129.691941 1.000290 1.000228 1.000058
3129.712375 1.000020 1.000243 1.000060
3129.732808 1.000286 1.000239 1.000059
3129.753242 1.000500 1.000242 1.000057
3129.773675 1.000410 1.000253 1.000058
3129.794109 1.000559 1.000267 1.000059
3129.814543 1.000638 1.000281 1.000059
3129.834976 1.000665 1.000287 1.000060
3129.855410 1.000537 1.000294 1.000059
3129.875843 1.000666 1.000300 1.000060
3129.896277 1.000557 1.000306 1.000059
3129.916711 1.000470 1.000316 1.000060
3129.937144 1.000691 1.000325 1.000060
3129.957578 1.000697 1.000336 1.000062
3129.978011 1.000690 1.000346 1.000062
3129.998445 1.000852 1.000355 1.000062
3130.018879 1.000772 1.000367 1.000063
3130.039312 1.000049 1.000266 1.000062
3130.059746 1.000101 1.000257 1.000062
3130.080180 1.000318 1.000261 1.000061
3130.100613 1.000328 1.000269 1.000061
3130.121047 0.997792 1.000308 1.000074
3130.141480 0.986677 1.000450 1.000125
3130.161914 0.985662 1.000476 1.000130
3130.182348 0.992573 1.000405 1.000099
3130.202781 1.000470 1.000320 1.000063
3130.223215 1.000678 1.000325 1.000061
3130.243648 1.000590 1.000339 1.000063
3130.264082 1.000709 1.000344 1.000062
3130.284516 1.000065 1.000280 1.000064
3130.304949 1.000275 1.000275 1.000064
3130.325383 1.000356 1.000278 1.000063
3130.345816 1.000394 1.000288 1.000064
3130.366250 1.000539 1.000294 1.000063
3130.386684 1.000454 1.000303 1.000063
3130.407117 1.000639 1.000314 1.000063
3130.427551 1.000650 1.000323 1.000063
3130.447984 1.000736 1.000330 1.000063
3130.468418 1.000707 1.000345 1.000064
3130.488852 1.000564 1.000357 1.000067
3130.509285 1.000844 1.000362 1.000064
3130.529719 0.999468 1.000197 1.000065
3130.550152 0.999735 1.000169 1.000062
3130.570586 0.999644 1.000178 1.000063
3130.591020 0.999824 1.000188 1.000062
3130.611453 0.999731 1.000197 1.000064
3130.631887 0.999893 1.000209 1.000064
3130.652320 0.999973 1.000216 1.000063
3130.672754 1.000013 1.000221 1.000063
3130.693188 1.000172 1.000232 1.000063
3130.713621 0.999916 1.000248 1.000067
3130.734055 1.000312 1.000250 1.000065
3130.754488 1.000365 1.000263 1.000066
3130.774922 1.000335 1.000272 1.000067
3130.795356 1.000471 1.000278 1.000065
3130.815789 1.000284 1.000296 1.000068
3130.836223 1.000603 1.000298 1.000066
3130.856657 1.000739 1.000309 1.000066
3130.877090 1.000763 1.000315 1.000066
3130.897524 1.000591 1.000323 1.000067
3130.917957 1.000867 1.000335 1.000066
3130.938391 1.000763 1.000346 1.000067
3130.958824 1.000775 1.000358 1.000068
3130.979258 1.001010 1.000370 1.000069
3130.999692 1.001074 1.000378 1.000069
3131.020125 1.000148 1.000271 1.000067
3131.040559 1.000127 1.000261 1.000066
3131.060993 1.000044 1.000269 1.000069
3131.081426 1.000252 1.000283 1.000067
3131.101860 1.000429 1.000293 1.000069
3131.122293 1.000933 1.000292 1.000066
3131.142727 1.000763 1.000313 1.000068
3131.163161 1.000752 1.000321 1.000068
3131.183594 1.000793 1.000330 1.000068
3131.204028 1.000736 1.000350 1.000071
3131.224461 1.000948 1.000352 1.000070
3131.244895 1.000952 1.000371 1.000071
3131.265329 1.000246 1.000302 1.000071
3131.285762 1.000354 1.000284 1.000069
3131.306196 1.000492 1.000300 1.000070
3131.326629 1.000584 1.000308 1.000070
3131.347063 1.000675 1.000322 1.000069
3131.367497 1.000767 1.000333 1.000070
3131.387930 1.000766 1.000340 1.000070
3131.408364 1.001039 1.000355 1.000071
3131.428797 1.001140 1.000365 1.000071
3131.449231 1.000993 1.000379 1.000073
3131.469665 1.001149 1.000397 1.000073
3131.490098 1.001122 1.000409 1.000076
3131.530965 0.999714 1.000230 1.000070
3131.551399 0.999912 1.000205 1.000069
3131.571833 0.999932 1.000208 1.000069
3131.592266 1.000008 1.000211 1.000069
3131.612700 1.000000 1.000213 1.000070
3131.633133 1.000070 1.000223 1.000070
3131.653567 1.000003 1.000227 1.000070
3131.674001 1.000073 1.000238 1.000071
3131.694434 1.000089 1.000244 1.000071
3131.714868 1.000212 1.000248 1.000071
3131.735301 1.000137 1.000264 1.000074
3131.755735 1.000361 1.000275 1.000072
3131.776169 1.000379 1.000284 1.000073
3131.796602 1.000509 1.000292 1.000073
3131.817036 1.000511 1.000302 1.000074
3131.837470 1.000551 1.000309 1.000074
3131.857903 1.000581 1.000315 1.000074
3131.878337 0.996944 1.000366 1.000091
3131.898770 0.986598 1.000504 1.000140
3131.919204 0.985944 1.000520 1.000144
3131.939638 0.994006 1.000425 1.000107
3131.960071 1.000630 1.000354 1.000077
3131.980505 1.000675 1.000363 1.000077
3132.000938 0.999836 1.000268 1.000074
3132.021372 0.999711 1.000224 1.000072
3132.041806 0.999908 1.000228 1.000071
3132.062239 0.999980 1.000240 1.000073
3132.082673 0.999985 1.000245 1.000073
3132.103106 1.000039 1.000255 1.000074
3132.123540 1.000035 1.000265 1.000073
3132.143974 1.000009 1.000271 1.000074
3132.164407 1.000175 1.000283 1.000076
3132.184841 1.000213 1.000288 1.000076
3132.205274 1.000210 1.000298 1.000076
3132.225708 1.000391 1.000308 1.000076
3132.246142 1.000375 1.000318 1.000078
3132.266575 1.000418 1.000332 1.000079
3132.287009 1.000533 1.000336 1.000079
3132.307442 1.000484 1.000345 1.000079
3132.327876 1.000633 1.000354 1.000079
3132.348310 1.000597 1.000362 1.000080
3132.368743 1.000569 1.000371 1.000081
3132.389177 1.000688 1.000381 1.000081
3132.409610 1.000763 1.000387 1.000082
3132.430044 1.000931 1.000398 1.000081
3132.450478 1.000822 1.000415 1.000084
3132.470911 1.000915 1.000419 1.000083
3132.491345 1.000245 1.000335 1.000081
3132.511778 1.000339 1.000319 1.000079
3132.532212 1.000549 1.000332 1.000079
3132.552646 1.000420 1.000342 1.000081
3132.573079 1.000615 1.000347 1.000080
3132.593513 1.000660 1.000361 1.000080
3132.613947 1.000670 1.000365 1.000080
3132.634380 1.000616 1.000382 1.000083
3132.654814 1.000770 1.000389 1.000083
3132.675247 1.000824 1.000401 1.000083
3132.695681 1.000923 1.000415 1.000083
3132.716115 1.000993 1.000422 1.000084
3132.736548 0.999989 1.000326 1.000082
3132.756982 1.000328 1.000312 1.000079
3132.777415 1.000270 1.000322 1.000081
3132.797849 1.000408 1.000334 1.000080
3132.818283 1.000482 1.000341 1.000081
3132.838716 1.000590 1.000353 1.000083
3132.859150 1.000666 1.000362 1.000083
3132.879583 1.000641 1.000370 1.000083
3132.900017 1.000802 1.000383 1.000083
3132.920451 1.000679 1.000392 1.000085
3132.940884 1.000767 1.000403 1.000086
3132.961318 1.001015 1.000416 1.000086
3132.981751 1.000163 1.000324 1.000083
3133.002185 1.000312 1.000311 1.000083
3133.022619 1.000308 1.000323 1.000082
3133.043052 1.000343 1.000333 1.000083
3133.063486 1.000542 1.000345 1.000084
3133.083919 1.000585 1.000357 1.000085
3133.104353 1.000845 1.000365 1.000083
3133.124787 1.000710 1.000379 1.000085
3133.145220 1.000786 1.000387 1.000087
3133.165654 1.000933 1.000403 1.000087
3133.186087 1.000892 1.000414 1.000088
3133.206521 1.000925 1.000427 1.000089
3133.226955 1.000080 1.000341 1.000085
3133.247388 1.000334 1.000329 1.000084
3133.267822 1.000422 1.000345 1.000085
3133.288256 1.000576 1.000351 1.000085
3133.308689 1.000759 1.000367 1.000084
3133.329123 1.000775 1.000380 1.000085
3133.349556 1.000992 1.000391 1.000084
3133.369990 1.000944 1.000415 1.000088
3133.390424 1.000990 1.000423 1.000089
3133.410857 1.001000 1.000442 1.000090
3133.431291 1.001075 1.000453 1.000091
3133.451724 1.000987 1.000459 1.000092
3133.492592 0.999757 1.000233 1.000080
3133.513025 0.999698 1.000238 1.000082
3133.533459 0.999940 1.000238 1.000079
3133.553892 0.999676 1.000237 1.000079
3133.574326 0.999834 1.000239 1.000078
3133.594759 0.999885 1.000242 1.000080
3133.615193 0.999867 1.000252 1.000080
3133.635627 0.995335 1.000312 1.000101
3133.656060 0.985657 1.000436 1.000145
3133.676494 0.985579 1.000449 1.000148
3133.696928 0.994162 1.000350 1.000109
3133.717361 0.999816 1.000286 1.000086
3133.737795 1.000048 1.000286 1.000086
3133.758228 1.000055 1.000297 1.000089
3133.778662 1.000178 1.000305 1.000087
3133.799096 1.000016 1.000307 1.000088
3133.819529 1.000299 1.000316 1.000087
3133.839963 1.000176 1.000324 1.000089
3133.860396 1.000374 1.000334 1.000088
3133.880830 1.000302 1.000346 1.000090
3133.901264 1.000236 1.000344 1.000091
3133.921697 1.000367 1.000349 1.000089
3133.942131 1.000334 1.000359 1.000090
3133.962564 1.000549 1.000362 1.000090
3133.982998 1.000386 1.000380 1.000092
3134.003432 1.000652 1.000389 1.000091
3134.023865 1.000735 1.000392 1.000091
3134.044299 1.000736 1.000403 1.000091
3134.064732 1.000810 1.000405 1.000091
3134.085166 1.000780 1.000427 1.000093
3134.105600 1.000778 1.000434 1.000094
3134.126033 1.000823 1.000441 1.000095
3134.146467 1.000806 1.000452 1.000095
3134.166901 1.000827 1.000454 1.000094
3134.187334 1.000974 1.000472 1.000096
3134.207768 1.000042 1.000352 1.000093
3134.228201 1.000206 1.000339 1.000092
3134.248635 1.000272 1.000348 1.000091
3134.269068 1.000475 1.000352 1.000090
3134.289502 1.000423 1.000366 1.000092
3134.309936 1.000655 1.000370 1.000089
3134.330369 1.000545 1.000382 1.000091
3134.350803 1.000539 1.000389 1.000092
3134.371237 1.000547 1.000399 1.000093
3134.391670 1.000592 1.000410 1.000093
3134.412104 1.000599 1.000425 1.000095
3134.432537 1.000603 1.000436 1.000096
3134.452971 1.000190 1.000365 1.000094
3134.473405 1.000306 1.000358 1.000092
3134.493838 1.000426 1.000363 1.000091
3134.514272 1.000410 1.000380 1.000093
3134.534705 1.000460 1.000390 1.000094
3134.555139 1.000632 1.000400 1.000092
3134.575573 1.000519 1.000411 1.000093
3134.596006 1.000763 1.000421 1.000093
3134.616440 1.000739 1.000431 1.000094
3134.636873 1.000780 1.000443 1.000095
3134.657307 1.000848 1.000453 1.000096
3134.677741 1.000773 1.000466 1.000098
3134.698174 1.000070 1.000338 1.000093
3134.718608 1.000151 1.000324 1.000092
3134.739041 1.000213 1.000328 1.000092
3134.759475 1.000357 1.000344 1.000091
3134.779909 1.000248 1.000348 1.000093
3134.800342 0.999063 1.000389 1.000104
3134.820776 1.000377 1.000369 1.000094
3134.841209 1.000573 1.000376 1.000093
3134.861643 1.000564 1.000391 1.000094
3134.882077 1.000630 1.000397 1.000093
3134.902510 1.000755 1.000409 1.000094
3134.922944 1.000765 1.000419 1.000095
3134.943378 0.999841 1.000301 1.000091
3134.963811 0.999926 1.000287 1.000090
3134.984245 0.999942 1.000298 1.000091
3135.004678 0.999682 1.000315 1.000094
3135.025112 1.000110 1.000324 1.000092
3135.045545 1.000222 1.000329 1.000093
3135.065979 1.000216 1.000342 1.000093
3135.086413 1.000418 1.000353 1.000093
3135.106846 1.000543 1.000371 1.000093
3135.127280 1.000580 1.000375 1.000093
3135.147714 1.000677 1.000385 1.000095
3135.168147 1.000527 1.000399 1.000095
3135.188581 0.999906 1.000328 1.000093
3135.209014 0.999953 1.000297 1.000091
3135.229448 0.999959 1.000304 1.000093
3135.249882 1.000070 1.000318 1.000094
3135.270315 1.000263 1.000329 1.000093
3135.290749 1.000188 1.000339 1.000095
3135.311182 1.000418 1.000350 1.000094
3135.331616 1.000524 1.000359 1.000093
3135.352050 1.000397 1.000378 1.000095
3135.372483 1.000598 1.000386 1.000095
3135.392917 0.995090 1.000459 1.000121
3135.413350 0.986110 1.000590 1.000164
3135.454218 0.995006 1.000326 1.000111
3135.474651 0.999744 1.000274 1.000089
3135.495085 0.999818 1.000280 1.000089
3135.515518 0.999839 1.000288 1.000087
3135.535952 0.999984 1.000291 1.000087
3135.556386 0.999883 1.000300 1.000089
3135.576819 0.999920 1.000309 1.000090
3135.597253 1.000094 1.000317 1.000090
3135.617686 1.000018 1.000320 1.000091
3135.638120 1.000174 1.000328 1.000090
3135.658554 1.000130 1.000339 1.000092
3135.678987 0.999895 1.000326 1.000096
3135.699421 1.000202 1.000336 1.000095
3135.719854 1.000214 1.000342 1.000094
3135.740288 1.000099 1.000352 1.000098
3135.760722 1.000307 1.000363 1.000096
3135.781155 1.000254 1.000367 1.000096
3135.801589 1.000282 1.000378 1.000096
3135.822022 1.000403 1.000382 1.000096
3135.842456 1.000323 1.000388 1.000097
3135.862890 1.000425 1.000403 1.000097
3135.883323 1.000443 1.000405 1.000099
3135.903757 1.000334 1.000419 1.000099
3135.924191 0.999710 1.000361 1.000097
3135.944624 1.000218 1.000385 1.000097
3135.965058 1.000373 1.000386 1.000096
3135.985491 1.000280 1.000397 1.000098
3136.005925 1.000435 1.000409 1.000097
3136.026359 1.000491 1.000418 1.000097
3136.046792 1.000448 1.000428 1.000098
3136.067226 1.000530 1.000437 1.000099
3136.087659 1.000562 1.000446 1.000100
3136.108093 1.000785 1.000460 1.000100
3136.128527 1.000642 1.000470 1.000102
3136.148960 1.000648 1.000477 1.000101
3136.169394 0.999915 1.000347 1.000096
3136.189827 1.000040 1.000333 1.000095
3136.210261 1.000174 1.000344 1.000096
3136.230695 1.000047 1.000356 1.000098
3136.251128 1.000412 1.000368 1.000096
3136.271562 1.000322 1.000383 1.000097
3136.291995 1.000270 1.000391 1.000098
3136.312429 1.000490 1.000403 1.000097
3136.332863 1.000335 1.000415 1.000099
3136.353296 1.000582 1.000428 1.000099
3136.373730 1.000674 1.000429 1.000099
3136.394164 1.000668 1.000444 1.000101
3136.414597 1.000145 1.000376 1.000099
3136.435031 1.000422 1.000366 1.000098
3136.455464 1.000301 1.000376 1.000098
3136.475898 1.000437 1.000389 1.000097
3136.496331 1.000560 1.000398 1.000097
3136.516765 1.000694 1.000410 1.000099
3136.537199 1.000739 1.000414 1.000099
3136.557632 1.000838 1.000431 1.000099
3136.578066 1.000792 1.000440 1.000100
3136.598499 1.000952 1.000452 1.000101
3136.618933 1.000827 1.000463 1.000101
3136.639367 1.001104 1.000466 1.000100
3136.659800 1.000160 1.000366 1.000100
3136.680234 1.000266 1.000353 1.000098
3136.700668 1.000499 1.000370 1.000098
3136.721101 1.000528 1.000375 1.000098
3136.741535 1.000625 1.000383 1.000098
3136.761968 1.000711 1.000394 1.000098
3136.782402 1.000781 1.000402 1.000099
3136.802836 1.000794 1.000417 1.000100
3136.823269 1.000873 1.000428 1.000101
3136.843703 1.001017 1.000441 1.000100
3136.864136 1.000968 1.000452 1.000101
3136.884570 1.001149 1.000460 1.000102
3136.905004 0.999300 1.000253 1.000096
3136.925437 0.999266 1.000224 1.000095
3136.945871 0.999608 1.000232 1.000094
3136.966304 0.999575 1.000244 1.000094
3136.986738 0.999524 1.000251 1.000096
3137.007172 0.999773 1.000266 1.000094
3137.027605 0.999764 1.000274 1.000095
3137.048039 1.000059 1.000282 1.000095
3137.068472 1.000101 1.000291 1.000094
3137.088906 1.000163 1.000302 1.000096
3137.109340 1.000338 1.000312 1.000096
3137.129773 1.000275 1.000317 1.000097
3137.150207 0.993631 1.000420 1.000129
3137.170640 0.985926 1.000530 1.000165
3137.191074 0.986713 1.000534 1.000162
3137.211508 0.997131 1.000422 1.000115
3137.231941 1.000698 1.000391 1.000100
3137.252375 1.000978 1.000404 1.000099
3137.272808 1.000933 1.000417 1.000100
3137.293242 1.001054 1.000437 1.000101
3137.313676 1.001050 1.000445 1.000101
3137.334109 1.001100 1.000460 1.000103
3137.354543 1.001187 1.000474 1.000103
3137.374977 1.001197 1.000481 1.000103
3137.415844 1.000049 1.000304 1.000096
3137.436277 1.000262 1.000312 1.000093
3137.456711 1.000242 1.000322 1.000095
3137.477145 1.000391 1.000326 1.000095
3137.497578 1.000347 1.000333 1.000096
3137.518012 1.000449 1.000341 1.000096
3137.538445 1.000287 1.000355 1.000098
3137.558879 1.000538 1.000358 1.000096
3137.579313 1.000618 1.000370 1.000098
3137.599746 1.000571 1.000380 1.000100
3137.620180 1.000708 1.000391 1.000100
3137.640613 1.000597 1.000381 1.000101
3137.661047 1.000723 1.000389 1.000101
3137.681481 1.000691 1.000403 1.000101
3137.701914 1.000615 1.000412 1.000101
3137.722348 1.000667 1.000417 1.000102
3137.742781 1.000651 1.000427 1.000104
3137.763215 1.000877 1.000433 1.000102
3137.783649 1.000717 1.000448 1.000105
3137.804082 1.000801 1.000457 1.000104
3137.824516 1.000796 1.000466 1.000105
3137.844949 1.000893 1.000474 1.000105
3137.865383 1.001105 1.000483 1.000104
3137.885817 0.999976 1.000364 1.000104
3137.906250 1.000120 1.000348 1.000101
3137.926684 1.000264 1.000360 1.000101
3137.947117 1.000285 1.000368 1.000102
3137.967551 1.000407 1.000376 1.000101
3137.987985 1.000304 1.000392 1.000103
3138.008418 1.000481 1.000393 1.000101
3138.028852 1.000539 1.000413 1.000103
3138.049285 1.000574 1.000418 1.000103
3138.069719 1.000501 1.000426 1.000103
3138.090153 1.000696 1.000435 1.000104
3138.110586 1.000748 1.000451 1.000105
3138.131020 0.999532 1.000311 1.000102
3138.151453 0.999705 1.000286 1.000099
3138.171887 0.999721 1.000299 1.000100
3138.192321 0.999819 1.000307 1.000100
3138.212754 0.999896 1.000316 1.000100
3138.233188 1.000041 1.000328 1.000101
3138.253622 1.000102 1.000334 1.000101
3138.274055 1.000121 1.000350 1.000101
3138.294489 1.000303 1.000360 1.000101
3138.314922 1.000375 1.000374 1.000103
3138.335356 1.000483 1.000383 1.000102
3138.355790 1.000478 1.000391 1.000102
3138.376223 0.999205 1.000271 1.000102
3138.396657 0.999352 1.000253 1.000099
3138.417090 0.999452 1.000263 1.000100
3138.437524 0.999680 1.000271 1.000100
3138.457958 0.999623 1.000287 1.000101
3138.478391 0.999815 1.000295 1.000100
3138.498825 0.999834 1.000304 1.000100
3138.519258 1.000011 1.000320 1.000100
3138.539692 1.000076 1.000325 1.000101
3138.560126 1.000135 1.000339 1.000102
3138.580559 1.000325 1.000347 1.000101
3138.600993 1.000322 1.000360 1.000103
3138.621426 1.000336 1.000378 1.000104
3138.641860 1.000546 1.000382 1.000102
3138.662294 1.000725 1.000397 1.000102
3138.682727 1.000736 1.000409 1.000103
3138.703161 1.000846 1.000420 1.000103
3138.723594 1.000843 1.000441 1.000105
3138.744028 1.000906 1.000445 1.000104
3138.764462 1.000997 1.000465 1.000105
3138.784895 1.001176 1.000471 1.000105
3138.805329 1.001118 1.000494 1.000105
3138.825762 1.001143 1.000504 1.000106
3138.846196 1.001171 1.000511 1.000107
3138.866630 1.000279 1.000392 1.000105
3138.887063 1.000533 1.000372 1.000102
3138.907497 0.992469 1.000486 1.000140
3138.927930 0.985704 1.000579 1.000172
3138.948364 0.986811 1.000580 1.000168
3138.968798 0.998064 1.000458 1.000117
3138.989231 1.000773 1.000438 1.000105
3139.009665 1.000983 1.000452 1.000106
3139.030099 1.001009 1.000462 1.000105
3139.050532 1.000922 1.000483 1.000106
3139.070966 1.001049 1.000492 1.000107
3139.091399 1.001122 1.000502 1.000106
3139.111833 1.000612 1.000416 1.000104
3139.132267 1.000601 1.000406 1.000104
3139.152700 1.000761 1.000425 1.000105
3139.173134 1.000848 1.000435 1.000104
3139.193567 1.000808 1.000455 1.000106
3139.214001 1.001023 1.000466 1.000106
3139.234435 1.001040 1.000486 1.000106
3139.254868 1.001083 1.000501 1.000107
3139.275302 1.001119 1.000512 1.000108
3139.295735 1.001125 1.000526 1.000107
3139.316169 1.001165 1.000540 1.000107
3139.336603 1.001251 1.000557 1.000109
3139.377470 1.000380 1.000375 1.000103
3139.397903 1.000509 1.000382 1.000103
3139.418337 1.000557 1.000386 1.000103
3139.438771 1.000560 1.000404 1.000105
3139.459204 1.000734 1.000402 1.000103
3139.479638 1.000657 1.000418 1.000103
3139.500071 1.000612 1.000426 1.000104
3139.520505 1.000656 1.000433 1.000106
3139.540939 1.000751 1.000444 1.000106
3139.561372 1.000742 1.000457 1.000106
3139.581806 1.000884 1.000469 1.000106
3139.602239 0.999711 1.000346 1.000105
3139.622673 1.000019 1.000324 1.000102
3139.643107 0.999937 1.000335 1.000104
3139.663540 1.000383 1.000338 1.000104
3139.683974 1.000112 1.000358 1.000106
3139.704408 1.000240 1.000361 1.000105
3139.724841 1.000337 1.000380 1.000106
3139.745275 1.000284 1.000383 1.000106
3139.765708 1.000393 1.000391 1.000105
3139.786142 1.000336 1.000402 1.000105
3139.806576 1.000475 1.000409 1.000106
3139.827009 1.000362 1.000424 1.000108
3139.847443 0.999161 1.000279 1.000106
3139.867876 0.999451 1.000264 1.000103
3139.888310 0.999494 1.000273 1.000103
3139.908744 0.999526 1.000281 1.000104
3139.929177 0.999533 1.000289 1.000103
3139.949611 0.999760 1.000298 1.000105
3139.970044 0.999850 1.000309 1.000106
3139.990478 0.999831 1.000315 1.000104
3140.010912 0.999998 1.000328 1.000106
3140.031345 0.999985 1.000341 1.000106
3140.051779 1.000130 1.000346 1.000106
3140.072212 1.000137 1.000359 1.000107
3140.092646 1.000323 1.000365 1.000107
3140.113080 1.000492 1.000380 1.000106
3140.133513 1.000381 1.000388 1.000106
3140.153947 1.000653 1.000394 1.000105
3140.174380 1.000493 1.000409 1.000107
3140.194814 1.000646 1.000419 1.000108
3140.215248 1.000727 1.000432 1.000108
3140.235681 1.000754 1.000439 1.000108
3140.256115 1.000928 1.000455 1.000108
3140.276548 1.001027 1.000466 1.000108
3140.296982 1.001079 1.000478 1.000108
3140.317416 1.001120 1.000488 1.000108
3140.337849 1.000028 1.000355 1.000107
3140.358283 1.000316 1.000340 1.000105
3140.378716 1.000346 1.000349 1.000106
3140.399150 1.000566 1.000365 1.000106
3140.419584 1.000459 1.000375 1.000107
3140.440017 1.000658 1.000383 1.000106
3140.460451 1.000641 1.000394 1.000107
3140.480885 1.000733 1.000400 1.000107
3140.501318 1.000746 1.000415 1.000107
3140.521752 1.000754 1.000426 1.000108
3140.542185 1.000984 1.000441 1.000108
3140.562619 1.001005 1.000453 1.000108
3140.583053 0.999792 1.000311 1.000106
3140.603486 1.000049 1.000291 1.000105
3140.623920 1.000014 1.000303 1.000105
3140.644353 1.000170 1.000312 1.000105
3140.664787 0.991149 1.000431 1.000148
3140.685221 0.985471 1.000517 1.000174
3140.705654 0.987095 1.000506 1.000169
3140.726088 0.998442 1.000385 1.000116
3140.746521 1.000544 1.000370 1.000107
3140.766955 1.000497 1.000380 1.000107
3140.787389 1.000669 1.000392 1.000107
3140.807822 1.000695 1.000406 1.000109
3140.828256 1.000842 1.000418 1.000109
3140.848689 1.000848 1.000430 1.000109
3140.869123 1.001000 1.000444 1.000108
3140.889557 1.001147 1.000456 1.000109
3140.909990 1.001135 1.000469 1.000110
3140.930424 1.001283 1.000483 1.000110
3140.950857 1.001109 1.000496 1.000111
3140.971291 1.001282 1.000516 1.000111
3140.991725 1.001307 1.000521 1.000111
3141.012158 1.001262 1.000535 1.000111
3141.032592 1.001317 1.000546 1.000112
3141.053025 1.001364 1.000562 1.000113
3141.073459 0.999229 1.000308 1.000110
3141.093893 0.999388 1.000252 1.000107
3141.114326 0.999570 1.000266 1.000105
3141.134760 0.999771 1.000273 1.000105
3141.155193 0.999857 1.000287 1.000105
3141.175627 0.999880 1.000298 1.000106
3141.196061 0.999997 1.000308 1.000107
3141.216494 1.000030 1.000321 1.000107
3141.236928 1.000059 1.000335 1.000107
3141.257362 1.000186 1.000349 1.000109
3141.277795 1.000192 1.000358 1.000108
3141.298229 1.000518 1.000372 1.000107
3141.339096 0.999991 1.000348 1.000108
3141.359530 1.000147 1.000349 1.000107
