# Time, Flux
3.084206740220077336e+03 1.002817578376187901e+00
3.084227173720020801e+03 1.003243748139044822e+00
3.084247607320081443e+03 1.002718415498466742e+00
3.084268041019793600e+03 1.002865314924300089e+00
3.084288474520202726e+03 1.002617638341340989e+00
3.084308908119797707e+03 1.002698352311579111e+00
3.084329341819975525e+03 1.002858396583993894e+00
3.084349775319918990e+03 1.002885608722531297e+00
3.084370208919979632e+03 1.002628938297174255e+00
3.084390642620157450e+03 1.002660532051238951e+00
3.084472377019934356e+03 1.002120670896017973e+00
3.084492810519877821e+03 9.904581940306490528e-01
3.084513244220055640e+03 9.878057023572829332e-01
3.084533677820116282e+03 9.924829616269066346e-01
3.084554111420176923e+03 1.002491724547769580e+00
3.084574545019771904e+03 1.002864161867582427e+00
3.084594978619832546e+03 1.002698121700235534e+00
3.084615412320010364e+03 1.002706193097259391e+00
3.084635845819953829e+03 1.002737325628636711e+00
3.084656279420014471e+03 1.003022130637905462e+00
3.084676713120192289e+03 1.002767074491953236e+00
3.084697146620135754e+03 1.002637701528228620e+00
3.084717580220196396e+03 1.003158883164622983e+00
3.084738013819791377e+03 1.002751392920592677e+00
3.084758447419852018e+03 1.002715186939657332e+00
3.084778881019912660e+03 1.002802127416170697e+00
3.084799314619973302e+03 1.002949257453347620e+00
3.084819748220033944e+03 1.002776990779725264e+00
3.084840181820094585e+03 1.003006679677888480e+00
3.084860615420155227e+03 1.002942800335728579e+00
3.084881049020215869e+03 1.002927810598398750e+00
3.084901482619810849e+03 1.002964247190677449e+00
3.084921916219871491e+03 1.002579587469657252e+00
3.084942349819932133e+03 1.002595038429674235e+00
3.084962783419992775e+03 1.002938188108857931e+00
3.084983217020053416e+03 1.003014751074912114e+00
3.085003650620114058e+03 1.002917663699282924e+00
3.085024084220174700e+03 1.002950871732752436e+00
